TOA5,,,,
TIMESTAMP(UTC),Ux_6ft3in_Avg,Uy_6ft3in_Avg,Uz_6ft3in_Avg,Ts_6ft3in_Avg
TS,m/s,m/s,m/s,C
,Avg,Avg,Avg,Avg
12-11-10 16:25,-0.552,0.982,0.191,19.95
12-11-10 16:25,-0.876,1.345,0.28,20.69
12-11-10 16:25,-1.023,1.515,-0.02,20.75
12-11-10 16:25,-0.946,1.659,0.256,20.93
12-11-10 16:25,-1.055,1.437,0.129,20.75
12-11-10 16:25,-0.985,1.667,0.051,20.22
12-11-10 16:25,-0.628,1.647,-0.202,19.22
12-11-10 16:25,-0.731,1.402,0.128,19.39
12-11-10 16:25,-1.234,1.295,0.196,20.23
12-11-10 16:25,-1.278,1.252,-0.069,19.38
12-11-10 16:25,-1.44,1.266,-0.242,19.11
12-11-10 16:25,-1.304,1.142,-0.114,19.29
12-11-10 16:25,-1.529,1.228,0.038,19.57
12-11-10 16:25,-1.745,1.985,-0.434,19.4
12-11-10 16:25,-1.76,1.402,-0.199,19.59
12-11-10 16:25,-1.127,0.629,-0.044,20.71
12-11-10 16:25,-1.153,0.855,-0.073,19.66
12-11-10 16:25,-1.622,1.179,-0.008,20.56
12-11-10 16:25,-1.581,1.252,0.273,20.82
12-11-10 16:25,-1.735,1.382,0.19,20.67
12-11-10 16:25,-1.456,1.167,0.185,20.73
12-11-10 16:25,-1.03,1.014,0.181,20.42
12-11-10 16:25,-0.789,1.485,-0.052,20.64
12-11-10 16:25,-0.978,2.54,0.004,20.07
12-11-10 16:25,-1.343,2.497,-0.189,19.22
12-11-10 16:25,-1.507,2.396,-0.272,19.27
12-11-10 16:25,-1.638,2.288,-0.199,19.57
12-11-10 16:25,-1.615,2.114,-0.08,19.31
12-11-10 16:25,-1.466,1.443,0.329,20.27
12-11-10 16:25,-1.779,1.502,0.065,19.64
12-11-10 16:25,-1.296,1.025,0.209,20.05
12-11-10 16:25,-1.272,1.003,0.595,21.17
12-11-10 16:25,-1.044,1.516,0.034,19.5
12-11-10 16:25,-1.409,1.705,-0.174,19.47
12-11-10 16:25,-1.464,1.948,0.107,19.72
12-11-10 16:25,-1.45,2.033,-0.011,19.32
12-11-10 16:25,-1.531,2.208,0.024,19.5
12-11-10 16:26,-0.845,2.51,0.049,19.69
12-11-10 16:26,-0.545,2.044,-0.214,20.06
12-11-10 16:26,-0.369,1.591,0.068,20
12-11-10 16:26,0.311,1.751,0.47,20.02
12-11-10 16:26,-0.084,1.767,0.299,19.85
12-11-10 16:26,-0.661,1.386,0.189,20.91
12-11-10 16:26,-0.463,1.452,0.156,21.12
12-11-10 16:26,-0.675,1.669,0.048,20.91
12-11-10 16:26,-0.345,1.732,0.494,21.26
12-11-10 16:26,0.044,2.162,0.37,21.25
12-11-10 16:26,0.087,2.619,0.15,20.57
12-11-10 16:26,-0.156,2.554,-0.279,18.63
12-11-10 16:26,0.042,2.387,-0.246,18.56
12-11-10 16:26,-0.002,2.263,-0.212,18.61
12-11-10 16:26,0.01,2.022,-0.311,18.66
12-11-10 16:26,-0.094,2.011,-0.27,18.83
12-11-10 16:26,-0.05,1.971,0,19.49
12-11-10 16:26,-0.044,1.696,0.161,20.35
12-11-10 16:26,-0.396,1.698,0.119,18.95
12-11-10 16:26,-0.541,1.648,0.199,19.05
12-11-10 16:26,0.218,1.056,0.324,20.7
12-11-10 16:26,0.33,0.704,0.309,20.88
12-11-10 16:26,0.078,0.905,0.237,20
12-11-10 16:26,0.197,0.9,0.255,20.25
12-11-10 16:26,0.126,1.08,0.569,20.16
12-11-10 16:26,0.243,1.38,0.25,20.48
12-11-10 16:26,0.085,1.581,-0.095,19.44
12-11-10 16:26,-0.311,1.869,-0.005,19.73
12-11-10 16:26,-0.264,1.907,0.139,20.05
12-11-10 16:26,-0.144,1.646,0.223,20.3
12-11-10 16:26,0.097,1.579,0.183,20.72
12-11-10 16:26,0.388,1.402,0.076,21.03
12-11-10 16:26,0.354,0.966,0.132,21.55
12-11-10 16:26,0.47,0.697,-0.089,21.18
12-11-10 16:26,0.426,0.864,0.051,20.53
12-11-10 16:26,0.897,1.799,0.13,20.47
12-11-10 16:26,0.721,0.605,0.421,20.8
12-11-10 16:26,1.2,1.46,0.306,20.95
12-11-10 16:26,1.78,2.029,0.139,20.78
12-11-10 16:26,0.92,1.998,0.407,20.82
12-11-10 16:26,0.469,2.29,0.392,21.64
12-11-10 16:26,0.843,2.859,-0.177,18.67
12-11-10 16:26,0.885,2.747,-0.292,18.67
12-11-10 16:26,1.128,2.923,0.036,20.12
12-11-10 16:26,0.641,2.485,-0.04,18.95
12-11-10 16:26,0.637,2.742,-0.526,19.12
12-11-10 16:26,0.646,2.636,-0.294,19.09
12-11-10 16:26,0.942,2.384,0.172,19.16
12-11-10 16:26,0.669,2.303,-0.237,19.13
12-11-10 16:26,0.393,1.934,-0.632,19.2
12-11-10 16:26,1.035,1.05,0.367,20.32
12-11-10 16:26,1.255,1.171,0.053,19.97
12-11-10 16:26,0.971,1.26,-0.048,19.99
12-11-10 16:26,1.011,1.459,0.055,19.8
12-11-10 16:26,1.111,1.374,-0.054,19.74
12-11-10 16:26,0.689,0.935,0.223,20.42
12-11-10 16:26,0.645,1.075,0.417,20.7
12-11-10 16:26,1.159,1.279,0.191,20.06
12-11-10 16:26,1.296,1.827,-0.001,20.44
12-11-10 16:26,1.301,1.869,-0.046,19.92
12-11-10 16:27,0.962,1.457,-0.138,19.96
12-11-10 16:27,0.657,1.448,0.146,19.85
12-11-10 16:27,0.687,1.614,0.283,19.82
12-11-10 16:27,0.427,1.782,0.16,20.97
12-11-10 16:27,0.449,1.755,0.124,21.01
12-11-10 16:27,0.297,1.671,0.207,21.25
12-11-10 16:27,0.018,1.262,0.359,21.4
12-11-10 16:27,0.259,1.263,0.369,20.95
12-11-10 16:27,-0.354,1.335,-0.344,19.24
12-11-10 16:27,-0.359,1.764,-0.719,19.02
12-11-10 16:27,-0.538,1.9,-0.151,19.59
12-11-10 16:27,-0.35,2.109,0.051,20.14
12-11-10 16:27,-1.671,2.816,-0.341,19.78
12-11-10 16:27,-1.472,3.472,-0.168,19.61
12-11-10 16:27,-1.463,2.698,-0.048,19.24
12-11-10 16:27,-1.226,2.563,-0.146,19.15
12-11-10 16:27,-1.141,2.348,-0.521,18.96
12-11-10 16:27,-1.116,2.881,-0.044,19.98
12-11-10 16:27,-0.495,3.404,-0.109,19.12
12-11-10 16:27,-0.827,2.742,-0.303,19.12
12-11-10 16:27,-0.152,2.685,0.138,20.33
12-11-10 16:27,0.925,2.119,0.194,21.84
12-11-10 16:27,1.083,1.887,0.559,21.46
12-11-10 16:27,0.7,2.573,0.047,21.1
12-11-10 16:27,0.886,3.406,0.086,21.32
12-11-10 16:27,0.825,3.758,-0.245,19.83
12-11-10 16:27,0.631,3.729,0.322,20.2
12-11-10 16:27,-0.053,3.436,-0.06,20.71
12-11-10 16:27,0.803,2.7,0.077,21.28
12-11-10 16:27,1.145,3.631,-0.302,20.08
12-11-10 16:27,1.378,3.821,-0.234,20.15
12-11-10 16:27,1.101,3.417,0.217,20.79
12-11-10 16:27,0.719,3.313,-0.05,20.83
12-11-10 16:27,0.477,4.048,-0.106,20.44
12-11-10 16:27,0.922,3.071,0.245,21.06
12-11-10 16:27,0.6,3.097,0.012,20.11
12-11-10 16:27,0.923,3.273,0.343,20.87
12-11-10 16:27,0.279,3.917,0.201,20.46
12-11-10 16:27,-0.094,4.328,-0.348,19.47
12-11-10 16:27,-0.231,5.001,0.246,20.16
12-11-10 16:27,0.282,4.721,-0.331,19.6
12-11-10 16:27,-0.577,4.582,-0.154,19.38
12-11-10 16:27,-1.247,4.305,-0.302,20.2
12-11-10 16:27,-0.536,3.014,0.277,19.77
12-11-10 16:27,0.791,2.337,0.137,19.87
12-11-10 16:27,0.761,2.77,0.702,20.02
12-11-10 16:27,0.469,2.988,0.249,19.67
12-11-10 16:27,-0.386,2.814,0.12,20.38
12-11-10 16:27,-0.752,3.746,-0.455,20.1
12-11-10 16:27,-1.15,3.38,0.271,20.51
12-11-10 16:27,0.111,2.819,0.546,20.72
12-11-10 16:27,-0.371,3.164,-0.407,19.93
12-11-10 16:27,-0.228,3.017,-0.226,19.82
12-11-10 16:27,-0.242,3.109,0.015,19.11
12-11-10 16:27,-0.584,2.667,0.122,20.27
12-11-10 16:27,-0.991,2.443,-0.069,20.62
12-11-10 16:27,-1.201,2.792,0.067,19.48
12-11-10 16:27,-1.196,2.373,0.268,20.14
12-11-10 16:27,-0.389,2.365,0.144,20.09
12-11-10 16:27,-0.511,2.252,-0.11,20.03
12-11-10 16:28,-0.302,2.644,-0.479,19.96
12-11-10 16:28,0.171,2.486,0.008,20.23
12-11-10 16:28,0.826,3.015,-0.256,20.07
12-11-10 16:28,1.011,2.791,-0.022,19.95
12-11-10 16:28,1.256,2.958,-0.28,18.99
12-11-10 16:28,0.679,2.723,-0.294,20.28
12-11-10 16:28,0.793,2.431,0.447,20.39
12-11-10 16:28,0.987,2.87,0.122,19.38
12-11-10 16:28,0.71,3.26,0.086,19.43
12-11-10 16:28,0.785,3.222,-0.395,19.51
12-11-10 16:28,0.297,2.23,-0.556,19.7
12-11-10 16:28,-0.369,1.77,-0.376,20.25
12-11-10 16:28,-0.34,1.515,-0.681,20.28
12-11-10 16:28,0.461,1.725,0.169,20.77
12-11-10 16:28,0.054,1.885,-0.098,19.97
12-11-10 16:28,0.073,1.897,-0.159,19.52
12-11-10 16:28,0.314,2.107,-0.031,19.74
12-11-10 16:28,-0.061,2.216,-0.235,20.45
12-11-10 16:28,-0.357,1.8,0.043,20.55
12-11-10 16:28,-0.194,1.667,0.088,20.91
12-11-10 16:28,-0.408,2.072,0.015,20.36
12-11-10 16:28,-0.413,1.798,-0.002,20.76
12-11-10 16:28,-0.356,1.612,-0.205,20.42
12-11-10 16:28,-0.744,1.17,-0.292,21.03
12-11-10 16:28,-0.573,1.118,-0.111,20.66
12-11-10 16:28,-0.437,1.13,0.223,20.99
12-11-10 16:28,-0.556,0.882,0.191,21.59
12-11-10 16:28,-0.382,0.852,0.295,22.13
12-11-10 16:28,-0.501,0.98,0.145,21.34
12-11-10 16:28,-0.297,0.722,0.22,21.19
12-11-10 16:28,-0.38,1.098,0.08,21.05
12-11-10 16:28,-0.502,1.57,0.115,21.09
12-11-10 16:28,-0.376,1.718,0.294,22.23
12-11-10 16:28,-0.49,1.459,-0.131,21.15
12-11-10 16:28,-0.644,1.35,0.288,21.54
12-11-10 16:28,-0.665,2.141,0.073,21.34
12-11-10 16:28,-1.132,2.821,-0.015,21.08
12-11-10 16:28,-1.671,3.276,-0.114,19.68
12-11-10 16:28,-1.597,3.302,-0.014,19.87
12-11-10 16:28,-1.434,3.549,-0.133,20.12
12-11-10 16:28,-1.343,3.57,0.005,20.16
12-11-10 16:28,-1.053,3.405,-0.289,19.77
12-11-10 16:28,-1.496,3.477,0.119,19.67
12-11-10 16:28,-2.066,3.474,-0.17,19.18
12-11-10 16:28,-1.734,3.522,-0.16,19.23
12-11-10 16:28,-1.073,3.333,-0.271,19.78
12-11-10 16:28,-1.578,3.17,-0.117,19.72
12-11-10 16:28,-1.38,2.95,-0.181,19.76
12-11-10 16:28,-0.95,2.685,-0.057,19.39
12-11-10 16:28,-1.261,1.71,0.306,19.8
12-11-10 16:28,-1.046,1.988,0.489,20.71
12-11-10 16:28,-0.473,1.969,0.407,20.25
12-11-10 16:28,-0.214,1.605,0.382,20.44
12-11-10 16:28,-0.309,2.1,-0.026,20.39
12-11-10 16:28,-0.235,2.641,-0.367,20.31
12-11-10 16:28,-0.093,2.687,-0.109,20.07
12-11-10 16:28,0.871,2.557,0.085,21.13
12-11-10 16:28,0.586,3.057,-0.118,19.69
12-11-10 16:28,-0.077,2.858,-0.465,19.58
12-11-10 16:28,-0.203,2.86,-0.334,19.59
12-11-10 16:29,-0.229,2.659,0.08,20.31
12-11-10 16:29,0.442,2.477,-0.284,20.75
12-11-10 16:29,-0.801,1.793,0.233,20.65
12-11-10 16:29,-1.328,2.536,0.598,21.19
12-11-10 16:29,-0.7,3.535,0.322,20.34
12-11-10 16:29,-0.571,4.054,-0.135,19.02
12-11-10 16:29,-0.887,4.448,-0.304,19.06
12-11-10 16:29,-1.273,4.228,-0.155,19.44
12-11-10 16:29,-1.031,4.476,-0.125,19.47
12-11-10 16:29,-0.707,4.159,-0.113,19
12-11-10 16:29,-0.754,3.851,-0.187,19.26
12-11-10 16:29,-0.786,3.57,-0.145,19.1
12-11-10 16:29,-0.609,3.66,-0.286,19.25
12-11-10 16:29,-0.626,3.289,-0.183,19.44
12-11-10 16:29,-0.608,3.129,-0.059,19.85
12-11-10 16:29,-1.255,3.003,-0.046,20.07
12-11-10 16:29,-1.564,2.975,-0.178,19.21
12-11-10 16:29,-1.286,3.333,-0.057,19.18
12-11-10 16:29,-0.957,3.284,-0.293,19.49
12-11-10 16:29,-0.788,3.533,-0.024,20.04
12-11-10 16:29,-0.833,4.06,-0.21,19.38
12-11-10 16:29,-1.152,3.867,-0.187,19.45
12-11-10 16:29,-0.984,3.537,-0.2,19.03
12-11-10 16:29,-1.161,3.425,-0.253,18.9
12-11-10 16:29,-0.945,3.48,-0.488,19.11
12-11-10 16:29,-1.026,3.441,-0.286,18.95
12-11-10 16:29,-1.191,3.263,-0.086,18.94
12-11-10 16:29,-1.288,3.237,-0.123,18.85
12-11-10 16:29,-1.536,3.647,-0.047,19.25
12-11-10 16:29,-1.373,3.075,-0.222,19.42
12-11-10 16:29,-0.977,2.672,-0.662,19.6
12-11-10 16:29,-1.585,2.652,0.154,19.27
12-11-10 16:29,-1.374,2.714,-0.083,19.11
12-11-10 16:29,-1.451,2.98,-0.2,19.34
12-11-10 16:29,-1.451,2.929,-0.071,19.45
12-11-10 16:29,-1.045,3.173,-0.382,19.62
12-11-10 16:29,-1.093,2.985,-0.483,19.44
12-11-10 16:29,-0.959,2.279,-0.417,19.6
12-11-10 16:29,-0.046,2.186,-0.594,20.13
12-11-10 16:29,0.017,1.836,-0.969,19.85
12-11-10 16:29,-0.242,1.259,-0.674,19.57
12-11-10 16:29,-0.325,0.848,0.083,19.88
12-11-10 16:29,-0.468,0.656,0.22,19.58
12-11-10 16:29,-0.33,0.822,-0.273,19.81
12-11-10 16:29,-0.11,1.375,-0.323,19.5
12-11-10 16:29,-0.175,1.713,-0.3,19.59
12-11-10 16:29,0.227,1.98,-0.08,20.62
12-11-10 16:29,-0.122,1.532,0.398,20.17
12-11-10 16:29,0.175,1.231,0.482,21.09
12-11-10 16:29,0.713,1.389,0.206,21.01
12-11-10 16:29,1.334,1.867,-0.104,20.13
12-11-10 16:29,1.314,2.02,0.431,20.08
12-11-10 16:29,1.121,1.94,-0.038,19.87
12-11-10 16:29,0.549,1.889,0.346,20.28
12-11-10 16:29,-0.046,1.35,0.455,21.11
12-11-10 16:29,-0.855,1.804,0.116,20.9
12-11-10 16:29,-0.746,2.166,-0.035,20.47
12-11-10 16:29,0.146,2.182,0.139,20.2
12-11-10 16:29,0.107,1.93,-0.19,18.76
12-11-10 16:29,0.059,1.87,0.044,20.2
12-11-10 16:30,-0.065,1.853,-0.118,18.9
12-11-10 16:30,0.177,1.804,-0.008,18.62
12-11-10 16:30,0.159,1.988,-0.032,19.08
12-11-10 16:30,-0.013,1.991,0.053,19.28
12-11-10 16:30,0.178,1.745,0.36,19.55
12-11-10 16:30,-0.14,1.821,0.02,18.91
12-11-10 16:30,-0.333,1.85,-0.139,19.32
12-11-10 16:30,-0.428,2.181,-0.262,19.36
12-11-10 16:30,-0.23,2.095,0.319,19.82
12-11-10 16:30,-0.185,2.012,-0.146,19.75
12-11-10 16:30,-0.191,1.897,-0.08,19.85
12-11-10 16:30,-0.009,1.679,0.076,19.97
12-11-10 16:30,-0.002,1.44,0.126,20.34
12-11-10 16:30,0.298,1.34,0.08,20.5
12-11-10 16:30,0.375,1.647,0.25,20.71
12-11-10 16:30,0.38,1.464,0.017,19.83
12-11-10 16:30,0.501,1.337,0.112,19.67
12-11-10 16:30,0.528,0.793,0.285,20.23
12-11-10 16:30,0.217,0.918,0.319,20.88
12-11-10 16:30,0.168,1.15,-0.02,19.62
12-11-10 16:30,0.432,1.52,-0.055,19.44
12-11-10 16:30,0.392,1.625,-0.089,19.52
12-11-10 16:30,0.249,1.315,-0.055,19.87
12-11-10 16:30,0.271,0.955,0.308,20.15
12-11-10 16:30,0.312,0.901,0.13,20.5
12-11-10 16:30,-0.127,1.387,0.014,20.59
12-11-10 16:30,0.163,1.691,-0.262,20.82
12-11-10 16:30,-0.205,2.008,-0.198,20.26
12-11-10 16:30,-0.282,2.027,0.003,20.61
12-11-10 16:30,-0.508,2.002,0.286,20.83
12-11-10 16:30,-0.226,2.031,0.094,20.53
12-11-10 16:30,-0.466,1.969,0.031,19.86
12-11-10 16:30,-0.506,1.859,0.234,19.76
12-11-10 16:30,-0.503,1.691,0.222,20.05
12-11-10 16:30,-0.064,1.733,-0.093,20.32
12-11-10 16:30,-0.172,1.506,0.077,20.54
12-11-10 16:30,-0.088,1.764,-0.08,20.16
12-11-10 16:30,-0.428,1.861,-0.357,19.97
12-11-10 16:30,-0.106,1.791,-0.035,20.38
12-11-10 16:30,0.161,2.202,-0.142,19.45
12-11-10 16:30,0.224,1.935,-0.192,19.3
12-11-10 16:30,-0.123,2.067,-0.127,19.67
12-11-10 16:30,-0.042,1.999,0.032,19.57
12-11-10 16:30,-0.312,2.106,-0.068,19.81
12-11-10 16:30,-0.379,2.026,0.134,20.23
12-11-10 16:30,-0.698,1.62,0.107,20.53
12-11-10 16:30,-0.744,1.668,0.237,21.1
12-11-10 16:30,-0.687,2.296,-0.356,19.22
12-11-10 16:30,-0.443,2.078,-0.416,18.64
12-11-10 16:30,-0.312,1.681,-0.367,18.65
12-11-10 16:30,-0.134,1.588,-0.604,18.65
12-11-10 16:30,0.056,1.714,-0.597,18.75
12-11-10 16:30,0.087,1.601,-0.539,18.65
12-11-10 16:30,0.028,1.527,-0.548,18.65
12-11-10 16:30,0.03,1.423,-0.509,18.63
12-11-10 16:30,0.272,1.269,-0.255,18.65
12-11-10 16:30,0.255,1.13,-0.08,18.65
12-11-10 16:30,0.19,0.946,-0.037,18.75
12-11-10 16:30,-0.017,0.804,0.063,18.72
12-11-10 16:30,-0.134,0.383,-0.008,18.68
12-11-10 16:31,0.074,0.266,-0.211,18.78
12-11-10 16:31,0.424,0.201,-0.192,18.74
12-11-10 16:31,0.426,0.087,-0.145,18.96
12-11-10 16:31,0.482,-0.096,-0.129,18.93
12-11-10 16:31,0.548,-0.174,0.033,19.67
12-11-10 16:31,0.393,-0.041,0.061,19.56
12-11-10 16:31,0.4,-0.059,0.139,19.42
12-11-10 16:31,0.429,-0.108,0.115,19.29
12-11-10 16:31,0.388,0.032,0.107,18.88
12-11-10 16:31,0.335,0.052,0.071,19.06
12-11-10 16:31,0.457,0.051,0.091,18.96
12-11-10 16:31,0.428,0.173,0.362,20.71
12-11-10 16:31,0.284,0.258,0.446,21.27
12-11-10 16:31,0.219,0.419,0.481,21.84
12-11-10 16:31,0.218,0.357,0.542,21.89
12-11-10 16:31,0.247,0.571,0.421,21.87
12-11-10 16:31,0.137,0.548,0.307,19.87
12-11-10 16:31,-0.112,0.448,0.369,19.47
12-11-10 16:31,-0.305,0.541,-0.24,19.01
12-11-10 16:31,-0.67,0.36,-0.21,19.34
12-11-10 16:31,-1.141,0.111,-0.285,19.95
12-11-10 16:31,-1.285,0.22,-0.342,19.43
12-11-10 16:31,-1.455,0.486,-0.579,19.18
12-11-10 16:31,-1.235,0.381,-0.491,19.25
12-11-10 16:31,-0.803,0.211,-0.192,19.27
12-11-10 16:31,-0.41,0.177,0.007,19.51
12-11-10 16:31,-0.503,0.215,0.203,19.65
12-11-10 16:31,-0.294,0.877,-0.196,19.36
12-11-10 16:31,-0.277,1.097,-0.325,19.32
12-11-10 16:31,-0.875,1.435,-0.073,20.13
12-11-10 16:31,-1.126,1.495,0.354,21.28
12-11-10 16:31,-1.234,1.392,0.092,20.14
12-11-10 16:31,-0.9,1.829,0.068,20.1
12-11-10 16:31,-0.571,1.919,0.041,20.01
12-11-10 16:31,-0.798,1.803,0.076,20.36
12-11-10 16:31,-0.737,2.301,-0.208,19.99
12-11-10 16:31,-0.973,2.134,-0.07,20.51
12-11-10 16:31,-1.503,1.796,-0.301,20.69
12-11-10 16:31,-1.237,1.885,-0.032,21.08
12-11-10 16:31,-1.18,2.427,0.012,19.89
12-11-10 16:31,-1.078,2.46,-0.015,20.04
12-11-10 16:31,-1.212,2.572,-0.086,19.59
12-11-10 16:31,-0.887,2.687,-0.27,18.9
12-11-10 16:31,-0.786,2.822,-0.331,18.89
12-11-10 16:31,-0.71,2.633,-0.191,19.16
12-11-10 16:31,-0.683,2.317,-0.266,18.93
12-11-10 16:31,-0.408,2.154,-0.2,18.92
12-11-10 16:31,-0.447,2.61,0.188,19.06
12-11-10 16:31,-0.617,2.56,-0.216,18.96
12-11-10 16:31,-0.532,2.377,-0.124,19.11
12-11-10 16:31,-0.401,2.302,-0.104,19.62
12-11-10 16:31,-0.59,2.403,-0.125,19.65
12-11-10 16:31,-0.399,2.86,-0.142,19.8
12-11-10 16:31,-0.047,2.263,0.162,20.12
12-11-10 16:31,-1.035,1.91,-0.179,20.16
12-11-10 16:31,-0.55,1.672,0.275,20.2
12-11-10 16:31,-0.523,2.199,0.044,20.35
12-11-10 16:31,-0.709,2.677,0.213,20.35
12-11-10 16:31,-0.38,2.981,-0.029,19.22
12-11-10 16:31,-0.599,2.827,-0.485,18.86
12-11-10 16:32,-0.8,2.702,-0.189,19.11
12-11-10 16:32,-0.483,2.788,-0.417,19.93
12-11-10 16:32,-0.246,2.448,-0.875,19.79
12-11-10 16:32,-0.197,1.882,-0.654,20.12
12-11-10 16:32,-0.16,1.661,-0.646,19.8
12-11-10 16:32,0.545,1.686,-0.642,20.54
12-11-10 16:32,1.293,2.007,0.243,20.33
12-11-10 16:32,0.466,2.017,-0.466,19.44
12-11-10 16:32,0.426,1.712,0.122,19.45
12-11-10 16:32,0.608,1.586,0.265,20.11
12-11-10 16:32,0.472,1.614,0.683,20.62
12-11-10 16:32,0.029,1.72,0.061,20.75
12-11-10 16:32,-0.06,1.905,-0.16,20.86
12-11-10 16:32,-0.123,1.562,-0.024,21.16
12-11-10 16:32,-0.343,1.298,0.418,21.72
12-11-10 16:32,-0.438,1.736,0.341,21.69
12-11-10 16:32,-0.931,2.226,-0.086,20.05
12-11-10 16:32,-0.495,3.002,-0.233,19.03
12-11-10 16:32,-0.225,3.131,-0.083,19.49
12-11-10 16:32,-0.305,2.832,-0.415,19.08
12-11-10 16:32,-0.319,1.988,0.334,20.82
12-11-10 16:32,-0.137,2.46,0.116,20.92
12-11-10 16:32,-0.606,3.094,0.017,19.87
12-11-10 16:32,-0.991,3.135,-0.039,19.6
12-11-10 16:32,-0.864,2.955,0.233,19.81
12-11-10 16:32,-0.842,3.013,0.167,20.13
12-11-10 16:32,-1.189,2.782,0.076,20.25
12-11-10 16:32,-1.33,2.593,-0.067,19.88
12-11-10 16:32,-1.58,2.598,-0.564,19.33
12-11-10 16:32,-1.135,2.291,-0.99,19.04
12-11-10 16:32,-0.612,1.102,-0.685,19.2
12-11-10 16:32,-0.594,1.903,0.11,19.7
12-11-10 16:32,-0.811,1.534,-0.143,19.25
12-11-10 16:32,-0.128,2.143,0.071,20.02
12-11-10 16:32,-0.424,2.615,-0.499,20.03
12-11-10 16:32,-1.298,2.033,-0.528,19.33
12-11-10 16:32,-1.279,1.475,0.224,20.14
12-11-10 16:32,-1.993,1.923,0.211,19.72
12-11-10 16:32,-2.342,2.358,-0.204,18.95
12-11-10 16:32,-1.701,2.638,-0.416,19.37
12-11-10 16:32,-0.919,1.932,-0.58,19.13
12-11-10 16:32,-1.369,1.696,-0.627,18.81
12-11-10 16:32,-1.455,1.877,-0.322,19.25
12-11-10 16:32,-1.022,1.705,-0.362,19.14
12-11-10 16:32,-1.105,1.397,-0.407,18.99
12-11-10 16:32,-0.897,1.273,-0.433,18.98
12-11-10 16:32,-1.072,1.041,-0.683,19.12
12-11-10 16:32,-1.291,0.507,-0.743,19.15
12-11-10 16:32,-1.515,0.517,-0.462,19.25
12-11-10 16:32,-1.213,0.439,-0.622,19.34
12-11-10 16:32,-1.049,0.946,-0.377,19.3
12-11-10 16:32,-0.886,0.749,-0.045,19.19
12-11-10 16:32,-0.598,0.659,-0.157,19.52
12-11-10 16:32,0.284,1.235,0.371,19.57
12-11-10 16:32,-0.004,1.446,0.386,19.69
12-11-10 16:32,-0.19,1.253,-0.17,19.45
12-11-10 16:32,-0.293,0.827,-0.271,19.45
12-11-10 16:32,-0.455,0.765,-0.395,19.53
12-11-10 16:32,-0.586,0.79,-0.474,19.71
12-11-10 16:32,-0.26,0.956,-0.587,19.92
12-11-10 16:33,0.016,1.009,-0.361,19.99
12-11-10 16:33,-0.096,0.933,-0.333,20.26
12-11-10 16:33,-0.188,0.917,-0.244,20.27
12-11-10 16:33,-0.494,0.962,-0.224,20.4
12-11-10 16:33,0.008,0.847,-0.246,20.4
12-11-10 16:33,-0.16,0.286,0.019,20.46
12-11-10 16:33,-0.115,0.734,0.112,20.92
12-11-10 16:33,-0.31,0.964,0.113,20.87
12-11-10 16:33,-0.008,1.106,0.053,21.93
12-11-10 16:33,-0.013,1.044,-0.092,21.3
12-11-10 16:33,-0.056,1.263,-0.095,20.56
12-11-10 16:33,-0.399,1.411,-0.158,20.82
12-11-10 16:33,-0.276,1.575,-0.237,21.32
12-11-10 16:33,-0.841,0.808,0.127,21.25
12-11-10 16:33,-0.926,0.765,0.478,21.48
12-11-10 16:33,-0.477,0.62,0.328,21.56
12-11-10 16:33,-0.72,0.993,0.157,21.47
12-11-10 16:33,-0.886,1.318,-0.071,20.66
12-11-10 16:33,-1.352,1.542,-0.051,20.19
12-11-10 16:33,-1.346,1.611,-0.297,19.3
12-11-10 16:33,-1.467,1.627,-0.235,19.68
12-11-10 16:33,-1.293,1.884,0.036,19.91
12-11-10 16:33,-1.478,1.997,-0.297,19.7
12-11-10 16:33,-0.939,1.814,0.128,20.14
12-11-10 16:33,-1.025,1.417,0.562,20.97
12-11-10 16:33,-1.117,0.451,0.342,20.96
12-11-10 16:33,-1.137,0.602,0.162,21.32
12-11-10 16:33,-1.071,1.151,0.183,21.72
12-11-10 16:33,-1.633,1.441,0.074,21.05
12-11-10 16:33,-1.726,1.875,-0.007,20.7
12-11-10 16:33,-1.608,1.552,-0.29,19.22
12-11-10 16:33,-1.727,1.357,-0.224,19.33
12-11-10 16:33,-1.725,1.872,-0.051,20.73
12-11-10 16:33,-1.796,1.979,0.227,20.96
12-11-10 16:33,-1.867,1.88,-0.038,19.36
12-11-10 16:33,-1.731,1.589,-0.316,19.47
12-11-10 16:33,-1.488,1.727,-0.685,19.8
12-11-10 16:33,-1.197,1.354,-0.364,20.07
12-11-10 16:33,-1.232,0.697,-0.349,20.16
12-11-10 16:33,-1.45,-0.201,0.161,20.62
12-11-10 16:33,-1.219,-0.148,0.23,21.06
12-11-10 16:33,-1.716,0.475,0.077,20.48
12-11-10 16:33,-1.382,0.463,-0.157,19.98
12-11-10 16:33,-1.921,0.464,-0.297,19.51
12-11-10 16:33,-1.435,-0.015,0.038,20.53
12-11-10 16:33,-1.919,0.087,-0.178,20.16
12-11-10 16:33,-1.89,-0.136,0.169,19.84
12-11-10 16:33,-2.078,0.574,-0.162,19.87
12-11-10 16:33,-1.453,0.277,0.015,20.28
12-11-10 16:33,-1.361,0.398,-0.144,19.83
12-11-10 16:33,-1.384,0.047,-0.005,19.93
12-11-10 16:33,-1.042,0.449,0.032,19.88
